Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,casa_forma_punti,casa_forma_media_punti,casa_forma_gol_fatti,casa_forma_gol_subiti,casa_forma_media_gol_fatti,casa_forma_media_gol_subiti,casa_home_punti,casa_home_media_punti,casa_home_gol_fatti,casa_home_gol_subiti,casa_home_media_gol_fatti,casa_home_media_gol_subiti,trasferta_forma_punti,trasferta_forma_media_punti,trasferta_forma_gol_fatti,trasferta_forma_gol_subiti,trasferta_forma_media_gol_fatti,trasferta_forma_media_gol_subiti,trasferta_away_punti,trasferta_away_media_punti,trasferta_away_gol_fatti,trasferta_away_gol_subiti,trasferta_away_media_gol_fatti,trasferta_away_media_gol_subiti,h2h_vittorie_casa,h2h_vittorie_trasferta,h2h_pareggi,h2h_partite,differenza_forma_punti,differenza_attacco,differenza_difesa,casa_home_vs_trasferta_away_punti
2024-10-20,Roma,Inter,0,1,A,9,1.8,7,3,1.4,0.6,19,1.9,16,13,1.6,1.3,10,2.0,12,7,2.4,1.4,21,2.1,22,10,2.2,1.0,1,4,0,5,-0.19999999999999996,0.0,1.7999999999999998,-0.20000000000000018
2024-10-20,Empoli,Napoli,0,1,A,6,1.2,4,3,0.8,0.6,14,1.4,7,6,0.7,0.6,13,2.6,11,2,2.2,0.4,14,1.4,19,12,1.9,1.2,3,2,0,5,-1.4000000000000001,0.4,1.6,0.0
2024-10-20,Lecce,Fiorentina,0,6,A,5,1.0,3,6,0.6,1.2,9,0.9,5,16,0.5,1.6,8,1.6,8,7,1.6,1.4,13,1.3,13,12,1.3,1.2,1,2,2,5,-0.6000000000000001,-0.7999999999999999,0.40000000000000013,-0.4
2024-10-21,Verona,Monza,0,3,A,6,1.2,9,9,1.8,1.8,13,1.3,15,17,1.5,1.7,3,0.6,5,8,1.0,1.6,10,1.0,9,12,0.9,1.2,0,2,2,4,0.6,0.19999999999999996,-0.8,0.30000000000000004
2024-10-25,Udinese,Cagliari,2,0,H,6,1.2,6,9,1.2,1.8,12,1.2,11,13,1.1,1.3,7,1.4,7,11,1.4,2.2,12,1.2,11,16,1.1,1.6,2,1,2,5,-0.19999999999999996,-1.0000000000000002,-0.40000000000000013,0.0
2024-10-26,Napoli,Lecce,1,0,H,13,2.6,10,1,2.0,0.2,16,1.6,15,12,1.5,1.2,2,0.4,2,12,0.4,2.4,10,1.0,6,11,0.6,1.1,2,1,2,5,2.2,-0.3999999999999999,0.2,0.6000000000000001
2024-10-26,Atalanta,Verona,6,1,H,10,2.0,13,7,2.6,1.4,19,1.9,25,14,2.5,1.4,3,0.6,7,12,1.4,2.4,12,1.2,11,12,1.1,1.2,3,1,1,5,1.4,0.20000000000000018,0.0,0.7
2024-10-27,Inter,Juventus,4,4,D,10,2.0,9,7,1.8,1.4,21,2.1,20,9,2.0,0.9,9,1.8,5,1,1.0,0.2,12,1.2,15,11,1.5,1.1,2,2,1,5,0.19999999999999996,1.6,-0.3999999999999999,0.9000000000000001
2024-10-27,Monza,Venezia,2,2,D,5,1.0,6,6,1.2,1.2,6,0.6,10,18,1.0,1.8,3,0.6,4,10,0.8,2.0,2,0.2,6,18,0.6,1.8,0,0,0,0,0.4,-0.8,-0.3999999999999999,0.39999999999999997
2024-10-27,Fiorentina,Roma,5,1,H,10,2.0,12,5,2.4,1.0,17,1.7,19,13,1.9,1.3,8,1.6,7,4,1.4,0.8,10,1.0,10,11,1.0,1.1,2,1,2,5,0.3999999999999999,1.5999999999999999,0.3999999999999999,0.7
2024-10-27,Parma,Empoli,1,1,D,3,0.6,7,9,1.4,1.8,7,0.7,17,25,1.7,2.5,5,1.0,3,3,0.6,0.6,8,0.8,7,13,0.7,1.3,1,0,1,2,-0.4,0.7999999999999999,-1.2000000000000002,-0.10000000000000009
2024-10-27,Lazio,Genoa,3,0,H,9,1.8,8,7,1.6,1.4,23,2.3,19,9,1.9,0.9,2,0.4,4,13,0.8,2.6,10,1.0,10,16,1.0,1.6,4,1,0,5,1.4,-1.0,-0.5999999999999999,1.2999999999999998
2024-10-29,Cagliari,Bologna,0,2,A,7,1.4,7,9,1.4,1.8,11,1.1,12,17,1.2,1.7,7,1.4,7,6,1.4,1.2,16,1.6,12,11,1.2,1.1,3,2,0,5,0.0,0.19999999999999996,-0.40000000000000013,-0.5
2024-10-29,Lecce,Verona,1,0,H,1,0.2,2,13,0.4,2.6,9,0.9,5,18,0.5,1.8,3,0.6,7,16,1.4,3.2,11,1.1,12,18,1.2,1.8,0,4,1,5,-0.39999999999999997,-2.8000000000000003,-1.2000000000000002,-0.20000000000000007
2024-10-29,Milan,Napoli,0,2,A,12,2.4,11,3,2.2,0.6,21,2.1,26,11,2.6,1.1,13,2.6,7,1,1.4,0.2,16,1.6,19,11,1.9,1.1,3,1,1,5,-0.20000000000000018,2.0,0.7999999999999999,0.5
2024-10-30,Empoli,Inter,0,3,A,5,1.0,4,4,0.8,0.8,13,1.3,6,6,0.6,0.6,10,2.0,12,10,2.4,2.0,21,2.1,19,10,1.9,1.0,1,4,0,5,-1.0,-1.2,1.5999999999999999,-0.8
2024-10-30,Venezia,Udinese,3,2,H,4,0.8,6,8,1.2,1.6,8,0.8,10,18,1.0,1.8,6,1.2,5,7,1.0,1.4,15,1.5,11,11,1.1,1.1,0,2,0,2,-0.3999999999999999,-0.19999999999999996,-0.6000000000000001,-0.7
2024-10-30,Atalanta,Monza,2,0,H,10,2.0,16,6,3.2,1.2,19,1.9,28,15,2.8,1.5,5,1.0,7,7,1.4,1.4,10,1.0,10,12,1.0,1.2,4,0,0,4,1.0,1.8000000000000003,0.19999999999999996,0.8999999999999999
2024-10-30,Juventus,Parma,2,2,D,9,1.8,9,5,1.8,1.0,18,1.8,9,2,0.9,0.2,4,0.8,6,7,1.2,1.4,4,0.4,10,19,1.0,1.9,4,0,1,5,1.0,0.40000000000000013,0.19999999999999996,1.4
2024-10-31,Roma,Torino,1,0,H,7,1.4,7,8,1.4,1.6,19,1.9,14,10,1.4,1.0,6,1.2,10,11,2.0,2.2,13,1.3,16,19,1.6,1.9,3,0,2,5,0.19999999999999996,-0.8000000000000003,0.3999999999999999,0.5999999999999999
2024-10-31,Genoa,Fiorentina,0,1,A,1,0.2,3,15,0.6,3.0,13,1.3,13,13,1.3,1.3,13,2.6,15,3,3.0,0.6,15,1.5,18,11,1.8,1.1,0,3,2,5,-2.4,0.0,0.0,-0.19999999999999996
2024-11-02,Monza,Milan,0,1,A,5,1.0,6,7,1.2,1.4,7,0.7,11,16,1.1,1.6,9,1.8,7,5,1.4,1.0,15,1.5,16,15,1.6,1.5,1,3,0,4,-0.8,0.19999999999999996,0.0,-0.8
2024-11-02,Bologna,Lecce,1,0,H,9,1.8,7,4,1.4,0.8,13,1.3,12,8,1.2,0.8,3,0.6,1,11,0.2,2.2,9,0.9,5,11,0.5,1.1,4,0,1,5,1.2000000000000002,-0.8000000000000003,-0.6000000000000001,0.4
2024-11-02,Udinese,Juventus,0,2,A,6,1.2,7,7,1.4,1.4,14,1.4,12,12,1.2,1.2,9,1.8,11,7,2.2,1.4,12,1.2,17,13,1.7,1.3,1,4,0,5,-0.6000000000000001,0.0,0.8000000000000003,0.19999999999999996
2024-11-03,Napoli,Atalanta,0,3,A,15,3.0,9,1,1.8,0.2,18,1.8,15,11,1.5,1.1,13,2.6,16,3,3.2,0.6,19,1.9,18,11,1.8,1.1,4,1,0,5,0.3999999999999999,1.2000000000000002,3.0,-0.09999999999999987
2024-11-03,Torino,Fiorentina,0,1,A,3,0.6,7,10,1.4,2.0,17,1.7,9,5,0.9,0.5,13,2.6,14,2,2.8,0.4,17,1.7,19,11,1.9,1.1,2,1,2,5,-2.0,0.9999999999999999,0.7999999999999998,0.0
2024-11-03,Verona,Roma,3,2,H,3,0.6,5,14,1.0,2.8,13,1.3,14,17,1.4,1.7,7,1.4,5,8,1.0,1.6,9,0.9,9,14,0.9,1.4,1,3,1,5,-0.7999999999999999,-0.6000000000000001,-1.7999999999999998,0.4
2024-11-03,Inter,Venezia,1,0,H,13,2.6,14,8,2.8,1.6,19,1.9,22,12,2.2,1.2,4,0.8,7,10,1.4,2.0,3,0.3,8,19,0.8,1.9,2,0,0,2,1.8,0.7999999999999998,-0.20000000000000018,1.5999999999999999
2024-11-04,Empoli,Como,1,0,H,2,0.4,2,7,0.4,1.4,13,1.3,6,8,0.6,0.8,4,0.8,6,12,1.2,2.4,4,0.6666666666666666,5,11,0.8333333333333334,1.8333333333333333,0,0,0,0,-0.4,-2.0,-0.19999999999999996,0.6333333333333334
2024-11-04,Parma,Genoa,0,1,A,4,0.8,6,7,1.2,1.4,5,0.5,16,26,1.6,2.6,1,0.2,3,14,0.6,2.8,9,0.9,9,18,0.9,1.8,4,1,0,5,0.6000000000000001,-1.5999999999999999,-0.7999999999999999,-0.4
2024-11-04,Lazio,Cagliari,2,1,H,12,2.4,13,5,2.6,1.0,26,2.6,21,7,2.1,0.7,7,1.4,7,9,1.4,1.8,11,1.1,10,17,1.0,1.7,4,0,1,5,1.0,0.8,0.3999999999999999,1.5
2024-11-07,Genoa,Como,1,1,D,4,0.8,4,11,0.8,2.2,12,1.2,12,13,1.2,1.3,1,0.2,3,11,0.6,2.2,4,0.5714285714285714,5,12,0.7142857142857143,1.7142857142857142,0,0,0,0,0.6000000000000001,-1.4000000000000001,-1.6,0.6285714285714286
2024-11-08,Lecce,Empoli,1,1,D,3,0.6,1,9,0.2,1.8,12,1.2,6,17,0.6,1.7,4,0.8,3,7,0.6,1.4,9,0.9,8,13,0.8,1.3,1,1,2,4,-0.20000000000000007,-1.2,-1.2000000000000002,0.29999999999999993
2024-11-09,Juventus,Torino,2,0,H,9,1.8,10,7,2.0,1.4,18,1.8,11,4,1.1,0.4,3,0.6,5,8,1.0,1.6,10,1.0,14,20,1.4,2.0,3,0,2,5,1.2000000000000002,0.3999999999999999,-0.3999999999999999,0.8
2024-11-09,Cagliari,Milan,3,3,D,4,0.8,5,9,1.0,1.8,10,1.0,11,18,1.1,1.8,9,1.8,6,4,1.2,0.8,15,1.5,16,15,1.6,1.5,0,4,1,5,-1.0,0.19999999999999996,-0.6000000000000001,-0.5
2024-11-09,Venezia,Parma,1,2,A,4,0.8,6,9,1.2,1.8,10,1.0,12,19,1.2,1.9,4,0.8,4,5,0.8,1.0,4,0.4,10,19,1.0,1.9,0,0,0,0,0.0,0.19999999999999996,-1.0,0.6
2024-11-10,Atalanta,Udinese,2,1,H,15,3.0,18,2,3.6,0.4,22,2.2,29,13,2.9,1.3,6,1.2,5,6,1.0,1.2,12,1.2,11,13,1.1,1.3,2,0,3,5,1.8,2.4000000000000004,0.6,1.0000000000000002
2024-11-10,Fiorentina,Verona,3,1,H,15,3.0,15,2,3.0,0.4,19,1.9,22,12,2.2,1.2,6,1.2,6,13,1.2,2.6,11,1.1,12,17,1.2,1.7,3,1,1,5,1.8,0.3999999999999999,0.7999999999999999,0.7999999999999998
2024-11-10,Roma,Bologna,2,3,A,4,0.8,5,10,1.0,2.0,19,1.9,12,8,1.2,0.8,9,1.8,6,3,1.2,0.6,16,1.6,13,11,1.3,1.1,1,2,2,5,-1.0,0.4,-0.8,0.2999999999999998
2024-11-10,Monza,Lazio,0,1,A,5,1.0,6,6,1.2,1.2,4,0.4,10,17,1.0,1.7,12,2.4,12,4,2.4,0.8,14,1.4,17,14,1.7,1.4,0,2,2,4,-1.4,0.3999999999999999,1.2,-0.9999999999999999
2024-11-10,Inter,Napoli,1,1,D,13,2.6,12,6,2.4,1.2,21,2.1,22,11,2.2,1.1,12,2.4,7,4,1.4,0.8,16,1.6,15,10,1.5,1.0,2,1,2,5,0.20000000000000018,1.5999999999999999,0.19999999999999996,0.5
2024-11-23,Verona,Inter,0,5,A,3,0.6,5,15,1.0,3.0,16,1.6,16,17,1.6,1.7,11,2.2,10,5,2.0,1.0,21,2.1,21,10,2.1,1.0,0,4,1,5,-1.6,0.0,-1.0,-0.5
2024-11-23,Milan,Juventus,0,0,D,7,1.4,6,7,1.2,1.4,18,1.8,25,13,2.5,1.3,11,2.2,11,6,2.2,1.2,15,1.5,18,11,1.8,1.1,2,1,2,5,-0.8000000000000003,0.0,0.8000000000000003,0.30000000000000004
2024-11-23,Parma,Atalanta,1,3,A,6,1.2,6,6,1.2,1.2,5,0.5,15,25,1.5,2.5,15,3.0,15,2,3.0,0.4,19,1.9,18,11,1.8,1.1,0,5,0,5,-1.8,0.7999999999999999,1.8,-1.4
2024-11-24,Lazio,Bologna,3,0,H,12,2.4,11,3,2.2,0.6,26,2.6,22,8,2.2,0.8,11,2.2,8,4,1.6,0.8,18,1.8,16,13,1.6,1.3,2,2,1,5,0.19999999999999973,1.4000000000000001,1.0,0.8
2024-11-24,Napoli,Roma,1,0,H,10,2.0,5,4,1.0,0.8,18,1.8,15,11,1.5,1.1,3,0.6,6,12,1.2,2.4,8,0.8,11,17,1.1,1.7,2,1,2,5,1.4,-1.4,0.3999999999999999,1.0
2024-11-24,Genoa,Cagliari,2,2,D,5,1.0,4,7,0.8,1.4,13,1.3,13,13,1.3,1.3,4,0.8,7,11,1.4,2.2,8,0.8,10,19,1.0,1.9,4,1,0,5,0.19999999999999996,-1.4000000000000001,0.0,0.5
2024-11-24,Como,Fiorentina,0,2,A,2,0.4,3,9,0.6,1.8,5,1.25,7,10,1.75,2.5,15,3.0,16,2,3.2,0.4,20,2.0,20,10,2.0,1.0,0,0,0,0,-2.6,0.19999999999999996,1.4000000000000001,-0.75
2024-11-24,Torino,Monza,1,1,D,3,0.6,3,7,0.6,1.4,16,1.6,9,6,0.9,0.6,4,0.8,5,6,1.0,1.2,7,0.7,7,12,0.7,1.2,2,0,2,4,-0.20000000000000007,-0.6,-0.3999999999999999,0.9000000000000001
2024-11-25,Empoli,Udinese,1,1,D,5,1.0,3,6,0.6,1.2,16,1.6,7,7,0.7,0.7,3,0.6,5,8,1.0,1.6,11,1.1,11,14,1.1,1.4,0,2,3,5,0.4,-1.0,-0.19999999999999996,0.5
2024-11-25,Venezia,Lecce,0,1,A,4,0.8,6,9,1.2,1.8,10,1.0,12,17,1.2,1.7,4,0.8,2,9,0.4,1.8,6,0.6,4,12,0.4,1.2,0,0,0,0,0.0,-0.6000000000000001,-1.4,0.4
2024-11-29,Cagliari,Verona,1,0,H,2,0.4,6,11,1.2,2.2,8,0.8,12,20,1.2,2.0,3,0.6,5,17,1.0,3.4,8,0.8,12,20,1.2,2.0,0,3,2,5,-0.19999999999999996,-2.2,-1.2000000000000002,0.0
2024-11-30,Como,Monza,1,1,D,1,0.2,2,10,0.4,2.0,5,1.0,7,12,1.4,2.4,2,0.4,3,7,0.6,1.4,8,0.8,8,12,0.8,1.2,0,0,0,0,-0.2,-0.9999999999999999,-1.4,0.19999999999999996
2024-11-30,Milan,Empoli,3,0,H,8,1.6,5,5,1.0,1.0,16,1.6,22,13,2.2,1.3,6,1.2,4,6,0.8,1.2,10,1.0,9,12,0.9,1.2,4,0,1,5,0.40000000000000013,-0.19999999999999996,-0.19999999999999996,0.6000000000000001
2024-11-30,Bologna,Venezia,3,0,H,10,2.0,8,7,1.6,1.4,13,1.3,11,8,1.1,0.8,4,0.8,6,8,1.2,1.6,3,0.3,8,19,0.8,1.9,0,2,0,2,1.2,0.0,-0.19999999999999996,1.0
2024-12-01,Lecce,Juventus,1,1,D,7,1.4,3,3,0.6,0.6,12,1.2,7,18,0.7,1.8,9,1.8,10,6,2.0,1.2,16,1.6,18,10,1.8,1.0,0,5,0,5,-0.40000000000000013,-0.6,1.4,-0.40000000000000013
2024-12-01,Torino,Napoli,0,1,A,4,0.8,2,5,0.4,1.0,14,1.4,9,7,0.9,0.7,10,2.0,5,4,1.0,0.8,16,1.6,15,10,1.5,1.0,1,3,1,5,-1.2,-0.4,0.0,-0.20000000000000018
2024-12-01,Parma,Lazio,3,1,H,5,1.0,6,8,1.2,1.6,5,0.5,15,25,1.5,2.5,15,3.0,14,2,2.8,0.4,14,1.4,15,12,1.5,1.2,0,5,0,5,-2.0,0.7999999999999999,1.1999999999999997,-0.8999999999999999
2024-12-01,Udinese,Genoa,0,2,A,4,0.8,6,8,1.2,1.6,14,1.4,12,12,1.2,1.2,5,1.0,4,7,0.8,1.4,12,1.2,9,16,0.9,1.6,0,1,4,5,-0.19999999999999996,-0.19999999999999996,-0.8,0.19999999999999996
2024-12-02,Roma,Atalanta,0,2,A,3,0.6,6,12,1.2,2.4,16,1.6,13,11,1.3,1.1,15,3.0,16,3,3.2,0.6,22,2.2,20,10,2.0,1.0,1,3,1,5,-2.4,0.6,0.8000000000000003,-0.6000000000000001
2024-12-06,Inter,Parma,3,1,H,11,2.2,14,5,2.8,1.0,19,1.9,21,12,2.1,1.2,7,1.4,8,8,1.6,1.6,7,0.7,9,16,0.9,1.6,3,0,2,5,0.8000000000000003,1.1999999999999997,0.6000000000000001,1.2
2024-12-06,Atalanta,Milan,2,1,H,15,3.0,12,2,2.4,0.4,24,2.4,29,12,2.9,1.2,8,1.6,7,5,1.4,1.0,13,1.3,16,17,1.6,1.7,1,2,2,5,1.4,1.4,0.9999999999999999,1.0999999999999999
2024-12-07,Roma,Lecce,4,1,H,3,0.6,5,9,1.0,1.8,13,1.3,12,13,1.2,1.3,8,1.6,4,3,0.8,0.6,9,0.9,5,9,0.5,0.9,3,0,2,5,-1.0,0.4,-1.0,0.4
2024-12-07,Genoa,Torino,0,0,D,8,1.6,6,4,1.2,0.8,11,1.1,12,15,1.2,1.5,1,0.2,1,6,0.2,1.2,10,1.0,12,19,1.2,1.9,1,2,2,5,1.4000000000000001,0.0,-0.6000000000000001,0.10000000000000009
2024-12-07,Juventus,Bologna,2,2,D,9,1.8,7,3,1.4,0.6,18,1.8,12,4,1.2,0.4,12,2.4,9,5,1.8,1.0,15,1.5,13,15,1.3,1.5,1,0,4,5,-0.5999999999999999,0.3999999999999999,1.2000000000000002,0.30000000000000004
2024-12-08,Venezia,Como,2,2,D,3,0.6,4,9,0.8,1.8,10,1.0,12,16,1.2,1.6,2,0.4,3,10,0.6,2.0,5,0.625,6,13,0.75,1.625,0,0,0,0,0.19999999999999996,-1.2,-1.2000000000000002,0.375
2024-12-08,Napoli,Lazio,0,1,A,10,2.0,5,4,1.0,0.8,20,2.0,14,9,1.4,0.9,12,2.4,12,5,2.4,1.0,14,1.4,16,14,1.6,1.4,2,2,1,5,-0.3999999999999999,0.0,1.5999999999999999,0.6000000000000001
2024-12-08,Fiorentina,Cagliari,1,0,H,15,3.0,12,2,2.4,0.4,22,2.2,24,11,2.4,1.1,5,1.0,7,9,1.4,1.8,9,0.9,12,20,1.2,2.0,3,0,2,5,2.0,0.5999999999999999,0.9999999999999999,1.3000000000000003
2024-12-08,Verona,Empoli,1,4,A,3,0.6,4,12,0.8,2.4,13,1.3,15,22,1.5,2.2,5,1.0,3,8,0.6,1.6,10,1.0,9,14,0.9,1.4,2,0,3,5,-0.4,-0.8,-1.7999999999999998,0.30000000000000004
2024-12-09,Monza,Udinese,1,2,A,2,0.4,2,6,0.4,1.2,4,0.4,8,14,0.8,1.4,1,0.2,4,10,0.8,2.0,12,1.2,12,14,1.2,1.4,0,1,3,4,0.2,-1.6,-0.3999999999999999,-0.7999999999999999
2024-12-13,Empoli,Torino,0,1,A,8,1.6,7,6,1.4,1.2,14,1.4,5,6,0.5,0.6,2,0.4,1,5,0.2,1.0,11,1.1,12,17,1.2,1.7,1,2,2,5,1.2000000000000002,0.3999999999999999,-1.0,0.2999999999999998
2024-12-14,Cagliari,Atalanta,0,1,A,5,1.0,7,8,1.4,1.6,10,1.0,11,18,1.1,1.8,15,3.0,12,3,2.4,0.6,22,2.2,20,9,2.0,0.9,2,3,0,5,-2.0,0.7999999999999999,0.7999999999999998,-1.2000000000000002
2024-12-14,Udinese,Napoli,1,3,A,4,0.8,4,8,0.8,1.6,14,1.4,11,12,1.1,1.2,7,1.4,3,5,0.6,1.0,16,1.6,12,8,1.2,0.8,0,3,2,5,-0.5999999999999999,-0.19999999999999996,-1.0,-0.20000000000000018
2024-12-14,Juventus,Venezia,2,2,D,9,1.8,7,3,1.4,0.6,18,1.8,14,6,1.4,0.6,1,0.2,3,9,0.6,1.8,3,0.3,7,20,0.7,2.0,1,0,1,2,1.6,-0.40000000000000013,0.0,1.5
2024-12-15,Lecce,Monza,2,1,H,5,1.0,4,7,0.8,1.4,10,1.0,7,19,0.7,1.9,2,0.4,3,6,0.6,1.2,8,0.8,9,13,0.9,1.3,1,0,3,4,0.6,-0.3999999999999999,-0.7999999999999999,0.19999999999999996
2024-12-15,Bologna,Fiorentina,1,0,H,10,2.0,9,7,1.8,1.4,16,1.6,14,7,1.4,0.7,15,3.0,8,1,1.6,0.2,20,2.0,20,10,2.0,1.0,3,2,0,5,-1.0,1.6,0.20000000000000018,-0.3999999999999999
2024-12-15,Parma,Verona,2,3,A,6,1.2,7,9,1.4,1.8,8,0.8,15,22,1.5,2.2,3,0.6,5,15,1.0,3.0,7,0.7,11,20,1.1,2.0,1,3,0,4,0.6,-1.6,-0.8,0.10000000000000009
2024-12-15,Como,Roma,2,0,H,3,0.6,4,7,0.8,1.4,6,1.0,8,13,1.3333333333333333,2.1666666666666665,3,0.6,8,10,1.6,2.0,5,0.5,9,17,0.9,1.7,0,0,0,0,0.0,-1.2,0.20000000000000018,0.5
2024-12-15,Milan,Genoa,0,0,D,8,1.6,8,5,1.6,1.0,19,1.9,24,11,2.4,1.1,9,1.8,6,3,1.2,0.6,14,1.4,11,16,1.1,1.6,4,0,1,5,-0.19999999999999996,1.0,0.19999999999999996,0.5
2024-12-16,Lazio,Inter,0,6,A,12,2.4,8,4,1.6,0.8,26,2.6,21,7,2.1,0.7,13,2.6,13,2,2.6,0.4,21,2.1,24,9,2.4,0.9,1,3,1,5,-0.20000000000000018,1.2000000000000002,1.8,0.5
2024-12-20,Verona,Milan,0,1,A,3,0.6,5,15,1.0,3.0,10,1.0,14,25,1.4,2.5,6,1.2,7,5,1.4,1.0,10,1.0,15,18,1.5,1.8,0,5,0,5,-0.6,0.0,-1.6,0.0
2024-12-21,Torino,Bologna,0,2,A,5,1.0,2,4,0.4,0.8,13,1.3,9,8,0.9,0.8,10,2.0,9,7,1.8,1.4,15,1.5,15,17,1.5,1.7,1,2,2,5,-1.0,-0.9999999999999999,1.0,-0.19999999999999996
2024-12-21,Genoa,Napoli,1,2,A,7,1.4,5,3,1.0,0.6,9,0.9,10,14,1.0,1.4,10,2.0,6,3,1.2,0.6,19,1.9,15,8,1.5,0.8,1,2,2,5,-0.6000000000000001,0.4,0.6,-0.9999999999999999
2024-12-21,Lecce,Lazio,1,2,A,8,1.6,6,7,1.2,1.4,12,1.2,8,19,0.8,1.9,9,1.8,6,9,1.2,1.8,14,1.4,16,14,1.6,1.4,3,1,1,5,-0.19999999999999996,-0.6000000000000001,-0.19999999999999996,-0.19999999999999996
2024-12-22,Roma,Parma,5,0,H,3,0.6,6,9,1.2,1.8,16,1.6,15,11,1.5,1.1,6,1.2,9,11,1.8,2.2,7,0.7,9,16,0.9,1.6,3,2,0,5,-0.6,-1.0000000000000002,0.0,0.9000000000000001
2024-12-22,Venezia,Cagliari,2,1,H,2,0.4,5,10,1.0,2.0,11,1.1,13,16,1.3,1.6,5,1.0,6,7,1.2,1.4,8,0.8,10,19,1.0,1.9,0,0,2,2,-0.6,-0.3999999999999999,-0.8,0.30000000000000004
2024-12-22,Atalanta,Empoli,3,2,H,15,3.0,10,3,2.0,0.6,24,2.4,29,13,2.9,1.3,5,1.0,6,7,1.2,1.4,13,1.3,13,13,1.3,1.3,4,1,0,5,2.0,0.6000000000000001,0.6,1.0999999999999999
2024-12-22,Monza,Juventus,1,2,A,2,0.4,4,7,0.8,1.4,4,0.4,8,14,0.8,1.4,7,1.4,7,5,1.4,1.0,16,1.6,19,11,1.9,1.1,2,2,0,4,-0.9999999999999999,-0.19999999999999996,0.0,-1.2000000000000002
2024-12-23,Fiorentina,Udinese,1,2,A,12,2.4,7,2,1.4,0.4,24,2.4,24,10,2.4,1.0,4,0.8,5,9,1.0,1.8,14,1.4,13,14,1.3,1.4,2,2,1,5,1.5999999999999999,-0.40000000000000013,0.6,1.0
2024-12-23,Inter,Como,2,0,H,13,2.6,16,2,3.2,0.4,21,2.1,22,11,2.2,1.1,6,1.2,6,6,1.2,1.2,6,0.6666666666666666,8,15,0.8888888888888888,1.6666666666666667,0,0,0,0,1.4000000000000001,2.0,0.7999999999999999,1.4333333333333336
2024-12-28,Lazio,Atalanta,1,1,D,9,1.8,7,10,1.4,2.0,23,2.3,20,13,2.0,1.3,15,3.0,11,4,2.2,0.8,22,2.2,19,8,1.9,0.8,2,2,1,5,-1.2,0.5999999999999999,0.20000000000000018,0.09999999999999964
2024-12-28,Cagliari,Inter,0,3,A,4,0.8,4,6,0.8,1.2,9,0.9,10,18,1.0,1.8,13,2.6,17,2,3.4,0.4,21,2.1,28,8,2.8,0.8,0,4,1,5,-1.8,0.4,2.2,-1.2000000000000002
2024-12-28,Empoli,Genoa,1,2,A,4,0.8,7,9,1.4,1.8,11,1.1,4,7,0.4,0.7,6,1.2,5,4,1.0,0.8,12,1.2,9,15,0.9,1.5,0,1,4,5,-0.3999999999999999,0.5999999999999999,-0.8,-0.09999999999999987
2024-12-28,Parma,Monza,2,1,H,3,0.6,7,15,1.4,3.0,8,0.8,15,20,1.5,2.0,2,0.4,5,8,1.0,1.6,7,0.7,9,14,0.9,1.4,0,0,0,0,0.19999999999999996,-0.20000000000000018,-2.0,0.10000000000000009
2024-12-29,Udinese,Torino,2,2,D,7,1.4,6,8,1.2,1.6,14,1.4,11,13,1.1,1.3,5,1.0,2,4,0.4,0.8,11,1.1,11,16,1.1,1.6,1,3,1,5,0.3999999999999999,0.3999999999999999,-1.2000000000000002,0.2999999999999998
2024-12-29,Napoli,Venezia,1,0,H,12,2.4,7,3,1.4,0.6,19,1.9,12,8,1.2,0.8,5,1.0,6,9,1.2,1.8,4,0.4,8,20,0.8,2.0,2,0,0,2,1.4,-0.40000000000000013,0.6,1.5
2024-12-29,Juventus,Fiorentina,2,2,D,7,1.4,7,6,1.4,1.2,18,1.8,15,7,1.5,0.7,9,1.8,7,4,1.4,0.8,20,2.0,19,9,1.9,0.9,3,1,1,5,-0.40000000000000013,0.5999999999999999,0.19999999999999996,-0.19999999999999996
2024-12-29,Milan,Roma,1,1,D,8,1.6,5,2,1.0,0.4,19,1.9,21,8,2.1,0.8,6,1.2,9,6,1.8,1.2,4,0.4,7,17,0.7,1.7,3,0,2,5,0.40000000000000013,-0.19999999999999996,1.4,1.5
2024-12-30,Como,Lecce,2,0,H,5,1.0,5,7,1.0,1.4,9,1.2857142857142858,10,13,1.4285714285714286,1.8571428571428572,7,1.4,6,8,1.2,1.6,6,0.6,3,13,0.3,1.3,0,0,0,0,-0.3999999999999999,-0.6000000000000001,-0.19999999999999996,0.6857142857142858
2024-12-30,Bologna,Verona,2,3,A,10,2.0,8,5,1.6,1.0,16,1.6,12,7,1.2,0.7,3,0.6,4,13,0.8,2.6,9,0.9,12,20,1.2,2.0,1,2,2,5,1.4,-1.0,-0.19999999999999996,0.7000000000000001
2025-01-04,Verona,Udinese,0,0,D,6,1.2,7,10,1.4,2.0,10,1.0,13,24,1.3,2.4,7,1.4,7,9,1.4,1.8,14,1.4,13,15,1.3,1.5,2,1,2,5,-0.19999999999999996,-0.40000000000000013,-0.6000000000000001,-0.3999999999999999
2025-01-04,Venezia,Empoli,1,1,D,5,1.0,6,9,1.2,1.8,14,1.4,14,14,1.4,1.4,3,0.6,7,10,1.4,2.0,13,1.3,15,14,1.5,1.4,1,0,1,2,0.4,-0.8,-0.40000000000000013,0.09999999999999987
